whiskey_id,category_id,Name,Score,Price_USD,Sale_volume,Percent_ABV
1675,15,"Lot No. 40 2012 Release, 43%",94,40.0,750,43.0
1676,15,"Lot No. 40 12 year old Cask Strength, 53.1%",94,60.0,750,53.1
1677,15,"Masterson’s 10 year old Rye (batch PSF3), 45%",93,89.0,750,45.0
1678,15,"Lot No. 40 11 year old cask strength, 58.4%",93,75.0,750,58.4
1679,15,"Alberta Premium 20 year old, 42%",93,68.0,750,42.0
1680,15,"Crown Royal Noble Collection French Oak Cask Finished, 40%",93,60.0,750,40.0
1681,15,"Lot No. 40 Cask Strength Third Edition, 58%",93,65.0,750,58.0
1682,15,"Wiser’s Red Letter 2014 Release Virgin Oak Finish, 45%",93,79.0,750,45.0
1683,15,"Gooderham & Worts Eleven Souls, 49%",93,75.0,750,49.0
1684,15,"Gibson’s Finest Rare 18 year old, 40%",93,75.0,750,40.0
1685,15,"Caribou Crossing Single Barrel, 40%",93,50.0,750,40.0
1686,15,"Wiser’s Last Barrels, 45%",93,50.0,750,45.0
1687,15,"Forty Creek Confederation Oak Reserve (Lot 1867D), 40%",93,50.0,750,40.0
1688,15,"Forty Creek Heart of Gold, 43%",93,70.0,750,43.0
1689,15,"Wiser’s Red Letter 2013 Release, 45%",93,99.0,750,45.0
1690,15,"Canadian Club, 30 year old, 40%",93,175.0,750,40.0
1691,15,"Forty Creek Unity, 43%",93,75.0,750,43.0
1692,15,"Benjamin Chapman 7 year old Canadian Whisky, 45%",92,40.0,750,45.0
1693,15,"Stalk & Barrel Rye (cask 56), 60.2%",92,95.0,750,60.2
1694,15,"WhistlePig The Boss Hog III: The Independent 14 year old, 60.3%",92,300.0,750,60.3
1695,15,"Lock Stock & Barrel Straight Rye 16 year old, 53.5%",92,150.0,750,53.5
1696,15,"Canadian Rockies 21 year old (batch 2), 46%",92,53.0,750,46.0
1697,15,"WhistlePig The Boss Hog VI: The Samurai Scientist Umeshu Barrel-Finished Rye (Barrel 8), 60.3%",92,500.0,750,60.3
1698,15,"Crown Royal Noble Collection 16 year old Rye, 45%",92,70.0,750,45.0
1699,15,"Forty Creek Heritage Limited Edition 2017, 40%",92,75.0,750,40.0
1700,15,"Shelter Point Double Barrel Single Malt, 50%",92,64.0,750,50.0
1701,15,"Gooderham & Worts 49 Wellington Blended, 49%",92,75.0,750,49.0
1702,15,"Forty Creek Unity, 43%",92,75.0,750,43.0
1703,15,"Pike Creek 21 year old European Oak Finish, 45%",92,75.0,750,45.0
1704,15,"Crown Royal Noble Collection 13 year old Blenders’ Mash, 45%",92,60.0,750,45.0
1705,15,"Alberta Premium Dark Horse, 45%",92,30.0,750,45.0
1706,15,"Crown Royal XO, 40%",92,45.0,750,40.0
1707,15,"Forty Creek Confederation Oak Reserve Small Batch (Lot 1867 L), 40%",92,65.0,750,40.0
1708,15,"Orphan Barrel Entrapment 25 year old, 41%",92,150.0,750,41.0
1709,15,"Canadian Club 1960s, 40%",92,126.0,750,40.0
1710,15,"Wayne Gretzky No. 99 Ninety Nine Proof, 49.5%",92,80.0,750,49.5
1711,15,"Forty Creek Three Grain Twentieth Anniversary, 40%",92,38.0,750,40.0
1712,15,"Wiser’s One Fifty Commemorative Series, 43.4%",92,40.0,750,43.4
1713,15,"Stalk & Barrel Red Label Blend (tweaked), 43%",91,39.0,750,43.0
1714,15,"Alberta Premium Cask Strength, 65.1%",91,49.0,750,65.1
1715,15,"Crown Royal Northern Harvest Rye, 45%",91,26.0,750,45.0
1716,15,"Ninety 20 year old, 45%",91,48.0,750,45.0
1717,15,"Forty Creek Victory, 43%",91,75.0,750,43.0
1718,15,"Ninety Decades of Richness 20 year old, 45%",91,40.0,750,45.0
1719,15,"Highwood 25 year old Calgary Stampede Centennial, 40%",91,52.0,750,40.0
1720,15,"Wiser’s Legacy, 45%",91,50.0,750,45.0
1721,15,"Crown Royal Cornerstone Blend, 40.3%",91,60.0,750,40.3
1722,15,"Forty Creek Double Barrel Reserve (Lot 252), 40%",91,47.0,750,40.0
1723,15,"Forty Creek Three Grain Harmony, 43%",91,70.0,750,43.0
1724,15,"Canadian Club Chairman's Select 100% Rye, 40%",91,27.0,750,40.0
1725,15,"Shelter Point 100% Rye, 59.7%",91,93.0,750,59.7
1726,15,"Forty Creek Confederation Oak Lot 1867-I, 40%",91,70.0,750,40.0
1727,15,"Crown Royal XR (LaSalle), 40%",91,130.0,750,40.0
1728,15,"Dillon’s Three Oaks, 43%",90,50.0,750,43.0
1729,15,"Masterson’s 10 year old Rye (batch PSH3), 45%",90,89.0,750,45.0
1730,15,"Pike Creek Rum Finish 10 year old, 42%",90,30.0,750,42.0
1731,15,"J.P. Wiser’s Triple Barrel Rye, 45%",90,20.0,750,45.0
1732,15,"Pike Creek 21 year old Oloroso Sherry Cask-Finished, 45%",90,68.0,750,45.0
1733,15,"Forty Creek Confederation Oak Reserve (Lot 1867-F), 40%",90,50.0,750,40.0
1734,15,"Wiser’s 22 year old Cask Strength Port Cask-Finished, 59.7%",90,90.0,750,59.7
1735,15,"Canadian Rockies 21 year old (Batch 002), 40%",90,79.0,750,40.0
1736,15,"Masterson’s 10 year old Straight Rye American Oak Finish (Barrel A2-062), 45%",90,65.0,750,45.0
1737,15,"WhistlePig The Boss Hog II: The Spirit of Mortimer 13 year old (Barrel #1), 58.9%",90,189.0,750,58.9
1738,15,"J.P. Wiser’s 23 year old Cask Strength Blended, 64.3%",90,113.0,750,64.3
1739,15,"Crown Royal Noble Collection Wine Barrel Finished, 40.5%",90,60.0,750,40.5
1740,15,"Canadian Rockies 21 year old, 40%",90,69.0,750,40.0
1741,15,"Forty Creek Port Wood Reserve 2012 Edition, 45%",90,70.0,750,45.0
1742,15,"Forty Creek Resolve, 43%",90,75.0,750,43.0
1743,15,"Canadian Rockies 35 year old, 50%",90,607.0,750,50.0
1744,15,"Canadian Rockies 35 year old Cask Strength, 79.9%",90,684.0,750,79.9
1745,15,"Canadian Club 1970s, 40%",90,102.0,750,40.0
1746,15,"Forty Creek Double Barrel Reserve, 40%",90,60.0,750,40.0
1747,15,"Masterson’s 10 year old Straight Barley Whiskey, 50%",90,79.0,750,50.0
1748,15,"Gooderham & Worts, 44.4%",90,34.0,750,44.4
1749,15,"Crown Royal Blender’s Select, 45%",90,42.0,750,45.0
1750,15,"Great Plains 18 year old Brandy Cask-Finished (Batch 1), 54.5%",90,91.0,750,54.5
1751,15,"Gooderham & Worts Little Trinity 17 year old, 45%",90,80.0,750,45.0
1752,15,"Cask & Crew Double Oaked Straight Rye, 48%",89,50.0,750,48.0
1753,15,"Shelter Point 2016 Inaugural Run, 46%",89,54.0,750,46.0
1754,15,"Stalk & Barrel 100% Rye  Cask Strength (Cask 34), 61.4%",89,100.0,750,61.4
1755,15,"Two Brewers Special Finishes Release 15, 43%",89,74.0,750,43.0
1756,15,"Glen Breton 21 year old (cask 665), 43%",89,300.0,750,43.0
1757,15,"Crown Royal Blenders’ Mash, 40%",89,28.0,750,40.0
1758,15,"Canadian Club 20 year old, 40%",89,47.0,750,40.0
1759,15,"Forty Creek John K. Hall Small Batch Bourbon, 40%",89,60.0,750,40.0
1760,15,"Century Reserve Lot 15/25, 40%",89,30.0,750,40.0
1761,15,"Heaven’s Door 26 year old Mizunara Cask-Finished Canadian Whisky (Bootleg Series Vol. 1), 55.75%",89,500.0,750,55.75
1762,15,"Gibson’s 12 year old Finest Rare, 40%",89,28.0,750,40.0
1763,15,"J.P. Wiser’s Union 52, 45%",89,48.0,750,45.0
1764,15,"WhistlePig 15 year old Vermont Estate Oak Straight Rye Whisky, 46%",89,200.0,750,46.0
1765,15,"Forty Creek 2014 Evolution, 43%",89,70.0,750,43.0
1766,15,"Wayne Gretzky No. 99 Ice Cask, 41.5%",89,50.0,750,41.5
1767,15,"The Forager Botanical, 40%",89,27.0,750,40.0
1768,15,"Pike Creek 15 year old Ontario Cabernet Sauvignon Barrel-Finished, 42%",89,53.0,750,42.0
1769,15,"Bearface Triple Oak 7 year old, 42.5%",88,40.0,750,42.5
1770,15,"Stalk & Barrel Blue Label Blend (tweaked), 40%",88,33.0,750,40.0
1771,15,"Gibson’s Finest Bold 8 year old, 46%",88,22.0,750,46.0
1772,15,"Wiser’s Very Old/18 Year Old, 40%",88,65.0,750,40.0
1773,15,"Collingwood 21 year old Rye, 40%",88,70.0,750,40.0
1774,15,"Thunder Bolt 100 Proof, 50%",88,25.0,750,50.0
1775,15,"Two Brewers Yukon Single Malt Release 07, 43%",88,78.0,750,43.0
1776,15,"Crown Royal, 40%",88,25.0,750,40.0
1777,15,"Forty Creek Barrel Select, 40%",88,23.0,750,40.0
1778,15,"Alberta Premium Cask Strength Rye, 66%",88,70.0,750,66.0
1779,15,"Pendleton 20 year old Directors’ Reserve (2017 Release), 40%",88,125.0,750,40.0
1780,15,"Pike Creek 10 year old, 40%",88,40.0,750,40.0
1781,15,"Olde Point 4 year old, 40%",88,15.0,750,40.0
1782,15,"Eau Claire Ploughman’s Rye, 43%",88,55.0,750,43.0
1783,15,Black Velvet Onyx 12 year old. 40%,88,28.0,750,40.0
1784,15,"Forty Creek Founder’s Reserve Lot 104, 45%",88,56.0,750,45.0
1785,15,"Masterson’s 10 year old Straight Rye (barrel #A2-052), 45%",88,60.0,750,45.0
1786,15,"Bearface Triple Oak, 42.5%",88,40.0,750,42.5
1787,15,"Crown Royal Deluxe, 40%",88,25.0,750,40.0
1788,15,"Century Reserve 21, 40%",88,40.0,750,40.0
1789,15,"Forty Creek Copper Pot Reserve, 43%",88,29.0,750,43.0
1790,15,"Pike Creek 21 year old Speyside Cask Finish, 45%",88,90.0,750,45.0
1791,15,"Stalk & Barrel Single Malt (Cask 83), 46%",87,70.0,750,46.0
1792,15,"Two Brewers Classic Release 16, 43%",87,74.0,750,43.0
1793,15,"Alberta Springs 10 year old, 40%",87,24.0,750,40.0
1794,15,"Gibson’s Finest 12 year old, 40%",87,22.0,750,40.0
1795,15,"Crown Royal Single Barrel Whisky, 51.5%",87,55.0,750,51.5
1796,15,"Collingwood Town Collection Double Barreled, 45%",87,34.0,750,45.0
1797,15,"Lohin McKinnon Wine Barrel Finished, 43%",87,47.0,750,43.0
1798,15,"Shelter Point Artisanal Single Malt, 46%",87,66.0,750,46.0
1799,15,"Wiser’s Small Batch, 43.4%",87,33.0,750,43.4
1800,15,"Wayne Gretzky No. 99 Red Cask, 40%",87,34.0,750,40.0
1801,15,"Two Brewers Yukon Single Malt Release 1, 46%",87,74.0,750,46.0
1802,15,"Canadian Club 1950s, 40%",87,150.0,750,40.0
1803,15,"Masterson’s 12 year old Straight Wheat Whiskey, 50%",87,79.0,750,50.0
1804,15,"J.P. Wiser’s Hopped, 40%",87,22.0,750,40.0
1805,15,"Mt. Logan 15 year old, 40%",87,35.0,750,40.0
1806,15,"Signal Hill, 40%",87,35.0,750,40.0
1807,15,"Forty Creek John's Private Cask No. 1, 40%",87,70.0,750,40.0
1808,15,"Lohin McKinnon Barley & Rye, 43%",87,56.0,750,43.0
1809,15,"Pendleton 1910, 40%",86,36.0,750,40.0
1810,15,"Stalk & Barrel 100% Rye (Cask 82), 46%",86,70.0,750,46.0
1811,15,"Canadian Club Classic 12 (batch C12-014), 40%",86,23.0,750,40.0
1812,15,"J.P. Wiser's Triple Barrel, 40%",86,31.0,750,40.0
1813,15,"Stalk & Barrel Rye (Cask 49), 46%",86,70.0,750,46.0
1814,15,"Stalk & Barrel Cask 2, 61.3%",86,100.0,750,61.3
1815,15,"Stalk & Barrel Cask 17 Rye, 46%",86,70.0,750,46.0
1816,15,"Glynnevan Cabot Triple Barrelled Canadian Rye, 45%",86,43.0,750,45.0
1817,15,"Last Straw Straight Ontario Rye, 43%",86,57.0,750,43.0
1818,15,"Glynnevan Double Barrelled Canadian Rye (Batch 2005.001), 43%",86,34.0,750,43.0
1819,15,"J.P. Wiser’s Rye, 40%",86,23.0,750,40.0
1820,15,"Highwood Ninety 5 year old, 45%",86,28.0,750,45.0
1821,15,"J.P. Wiser’s Double Still Rye, 43.4%",86,22.0,750,43.4
1822,15,"Niagara Falls Rye, 40%",86,23.0,750,40.0
1823,15,"Pike Creek, 40%",86,32.0,750,40.0
1824,15,"Canadian Club Black Label 8 year old, 40%",85,33.0,750,40.0
1825,15,"Two Brewers Yukon Release 03 Peated, 46%",85,74.0,750,46.0
1826,15,"Stalk & Barrel Red Label Blend, 43%",85,31.0,750,43.0
1827,15,"Still Waters 1-11 Special Blend, 40%",85,35.0,750,40.0
1828,15,"Canadian Club Classic 12, 40% ABV",85,22.0,750,40.0
1829,15,"Glen Breton 14 year old, 43%",85,101.0,750,43.0
1830,15,"Stalk & Barrel Single Malt (Cask 52), 46%",85,70.0,750,46.0
1831,15,"Masterson’s 10 year old Straight Rye French Oak Finish (Barrel F2-038), 45%",85,65.0,750,45.0
1832,15,"Stalk and Barrel Cask 10, 46%",85,64.0,750,46.0
1833,15,"Crown Royal Texas Mesquite, 40%",85,25.0,750,40.0
1834,15,"Cadenhead’s Indian Corn 26 year old, 58.3%",85,160.0,750,58.3
1835,15,"Caldera Hurricane 5 (Batch 0001), 40%",85,26.0,750,40.0
1836,15,"Two Brewers Yukon Single Malt Release 2, 46%",85,72.0,750,46.0
1837,15,"Pendleton Midnight, 45%",85,35.0,750,45.0
1838,15,"Crown Royal Limited Edition, 40%",85,37.0,750,40.0
1839,15,"Stalk & Barrel Corn, 50%",85,36.0,750,50.0
1840,15,"Collingwood, 40%",84,27.0,750,40.0
1841,15,"Glen Breton Ice, 62.2% ABV",84,50.0,750,62.2
1842,15,"Ensign Red, 40%",84,20.0,750,40.0
1843,15,"Stalk & Barrel Single Malt Cask 1, 62.3%",84,100.0,750,62.3
1844,15,"Ellington Reserve 8 year old, 40%",84,17.0,750,40.0
1845,15,"North of 7, 45%",84,47.0,750,45.0
1846,15,"Danfield's Limited Edition, 21 year old, 40%",84,50.0,750,40.0
1847,15,"Alberta Premium, 40%",84,23.0,750,40.0
1848,15,"Ensign Red, 40%",84,24.0,750,40.0
1849,15,"Kirkland 6 year old, 40%",84,19.0,1.75 liter,40.0
1850,15,"Cadenhead’s Potter’s Indian Corn 24 year old Bourbon Barrel, 56.5%",84,110.0,750,56.5
1851,15,"Stalk & Barrel Cask #3, 46%",84,70.0,750,46.0
1852,15,"J.J. Renfield & Sons 8 year old, 40%",84,25.0,750,40.0
1853,15,"66Gilead Crimson Rye, 47%",84,69.0,750,47.0
1854,15,"Lord Calvert Black, 40%",84,13.0,750,40.0
1855,15,"Seagram’s VO Gold, 40%",84,20.0,750,40.0
1856,15,"Last Mountain Private Reserve, 45%",83,45.0,750,45.0
1857,15,"Canadian 83, 40%",83,22.0,750,40.0
1858,15,"66Gilead The Wild Oak, 47%",83,69.0,750,47.0
1859,15,"Glen Breton Rare 10 year old, 43%",83,83.0,750,43.0
1860,15,"Canadian Club Sherry Cask (batch C12-224), 41.3%",83,25.0,750,41.3
1861,15,"Highwood Canadian Rye, 40%",83,17.0,750,40.0
1862,15,"Stalk & Barrel Blue Label Blend, 40%",83,26.0,750,40.0
1863,15,"Snake River Stampede 8 year old, 40%",83,25.0,750,40.0
1864,15,"Tap 8 Rye Sherry Finished, 41.5%",83,47.0,750,41.5
1865,15,"Pendleton 10 year old Blended Canadian Whisky, 40%",83,26.0,750,40.0
1866,15,"Stalk and Barrel Cask 8, 46%",83,64.0,750,46.0
1867,15,"Throttle2Bottle, 40%",83,21.0,750,40.0
1868,15,"Wolfhead Craft, 40%",83,26.0,750,40.0
1869,15,"Craigdarroch, 50%",83,79.0,750,50.0
1870,15,"Pemberton Valley Organic Single Malt, 44%",83,68.0,750,44.0
1871,15,"Canadian Club Premium, 40%",82,13.0,750,40.0
1872,15,"Canadian Club Reserve, 40% ABV",82,17.0,750,40.0
1873,15,"Canadian Club Sherry Cask, 41.3% ABV",82,28.0,750,41.3
1874,15,"Pendleton, 40%",82,38.0,750,40.0
1875,15,"Bowman’s Canadian, 40%",82,15.0,750,40.0
1876,15,"Southern Crown Club, 40%",82,21.0,750,40.0
1877,15,"Stalk and Barrel Cask 12, 63.2%",82,92.0,750,63.2
1878,15,"Potter’s Special Old, 40%",82,24.0,750,40.0
1879,15,"Stalk & Barrel Cask #4, 46%",82,70.0,750,46.0
1880,15,"Stalk & Barrel Cask #5, 60.3%",82,95.0,750,60.3
1881,15,"Hiram Walker Special Old Rye, 40%",82,25.0,750,40.0
1882,15,"Sazerac Rich & Rare Reserve, 40%",82,14.0,750,40.0
1883,15,"1910, 40%",82,33.0,750,40.0
1884,15,"Black Velvet, 40%",82,10.0,750,40.0
1885,15,"Gooderham’s Bonded Stock, 40%",81,10.0,750,40.0
1886,15,"Canada Gold, 40%",81,22.0,750,40.0
1887,15,"Laird of Findlay, 40%",81,63.0,750,40.0
1888,15,"Willie’s Genuine, 40%",81,28.0,750,40.0
1889,15,"Royal Crest, 40%",81,25.0,750,40.0
1890,15,"Highwood Rye, 40%",81,21.0,750,40.0
1891,15,"Crown Royal XR, 40%",81,150.0,750,40.0
1892,15,Danfield's Private,81,22.0,750,40.0
1893,15,"Royal Canadian, 40%",81,25.0,750,40.0
1894,15,"Ethan Knoll 8 year old, 40%",81,17.0,750,40.0
1895,15,"Windsor Canadian, 40%",81,11.0,750,40.0
1896,15,"Seagram’s VO, 40%",81,14.0,750,40.0
1897,15,"Grand Grizzly, 40%",80,7.5,750,40.0
1898,15,"Lord Calvert Canadian, 40%",80,10.0,750,40.0
1899,15,"Canadian Club Whisky, 40% ABV",80,14.0,750,40.0
1900,15,"66 Gilead Du Bois, 40%",80,33.0,750,40.0
1901,15,"Glen Breton Rare, 43%",80,80.0,750,43.0
1902,15,"Ontario Wheat Batch 2, 50%",80,37.0,750,50.0
1903,15,"Alberta Premium, 40%",80,20.0,750,40.0
1904,15,"Centennial, 40%",80,20.0,750,40.0
1905,15,"Toronto Distillery Ontario Organic Wheat, 50%",80,40.0,750,50.0
1906,15,"Gibson’s Sterling, 40%",80,26.0,750,40.0
1907,15,"James Foxe, 40%",79,11.0,750,40.0
1908,15,"Potter’s Crown, 40%",79,15.0,750,40.0
1909,15,"Dillon’s The White Rye, 40%",79,37.0,750,40.0
1910,15,"Coyote Ugly, 40%",79,27.0,750,40.0
1911,15,"Canadian Mist Black Diamond, 43%",79,15.0,750,43.0
1912,15,"Canadian Shield, 43%",79,27.0,750,43.0
1913,15,"Meaghers 1878, 40%",79,15.0,750,40.0
1914,15,"Rich & Rare, 40%",79,10.0,750,40.0
1915,15,"Highwood True North, 40%",78,22.0,750,40.0
1916,15,"Red Fife Batch 1, 50%",78,37.0,750,50.0
1917,15,"Crown Royal Black, 45%",78,30.0,750,45.0
1918,15,"Last Mountain, 40%",78,33.0,750,40.0
1919,15,"Hunter Rye, 45%",78,11.0,750,45.0
1920,15,"Schenley Golden Wedding, 40%",78,24.0,750,40.0
1921,15,"Canadian Club 100 Proof Export Strength, 50% ABV",77,20.0,750,50.0
1922,15,"Texas Crown Club, 40%",77,20.0,750,40.0
1923,15,"Amherst Gate, 40%",77,25.0,750,40.0
1924,15,"Canadian Club Reserve 9 year old Triple Aged, 40%",77,17.0,750,40.0
1925,15,"Ellington, 40%",75,11.0,750,40.0
1926,15,"Hirsch Canadian Rye Whisky, 8 year old, 43%",75,31.0,750,43.0
1927,15,"Canadian Mist, 40%",75,12.0,750,40.0
1928,15,"Canadian Leaf, 40%",74,11.0,750,40.0
1929,15,"Canadian Supreme, 40%",74,9.0,750,40.0
1930,15,"Canadian Five Star, 40%",73,22.0,750,40.0
1931,15,"Texas Spirit, 40%",72,15.0,750,40.0
1932,15,"Sailboat, 40%",70,15.0,750,40.0
1933,15,"Fireball Cinnamon Whisky, 33%",70,16.0,750,33.0
1934,15,"Chinook Limited Edition Signature Rye Whisky, 44.9%",65,17.0,750,44.9
1935,16,"Ironroot Hubris Straight Corn (2018 Edition), 58.9%",89,55.0,750,58.9
1936,16,"Sierra Norte Native Oaxacan Red Corn Single Barrel (No. 67), 45%",88,45.0,375 ml,45.0
1937,16,"Sierra Norte Native Oaxacan Green Corn Single Barrel (No. 224), 45%",87,75.0,375 ml,45.0
1938,16,"Balcones Baby Blue American Corn Whiskey (Batch 19-1), 46%",85,40.0,750,46.0
1939,16,"Mellow Corn Bottled in Bond, 50%",78,13.0,750,50.0
1940,17,"Wyoming Barrel Strength Bourbon (Barrel 443), 58%",92,199.0,750,58.0
1941,17,"Benjamin Prichard’s Tennessee Whiskey, 40%",92,45.0,750,40.0
1942,17,"Virginia Distillery Co. Cider Cask (Batch #3), 46%",92,65.0,750,46.0
1943,17,"Virginia Distillery Co. Cider Cask Finished (Batch #3), 46%",92,65.0,750,46.0
1944,17,"Balcones Peated Texas Single Malt, 63%",92,80.0,750,63.0
1945,17,"Wilderness Trail Settlers Select Single Barrel Kentucky Straight Barrel Proof Rye, 48.5%",92,62.0,750,48.5
1946,17,"Benjamin Prichard’s Double Barreled Bourbon, 45%",91,65.0,750,45.0
1947,17,"Savage & Cooke Second Glance American Whiskey, 44%",91,38.0,750,44.0
1948,17,"Joseph Magnus Cigar Blend, 56.5%",91,149.0,750,56.5
1949,17,"Murray Hill Club Special Release (Batch 1), 56%",91,149.0,750,56.0
1950,17,"Kentucky Peerless Straight Rye, 53.7%",91,125.0,750,53.7
1951,17,"Rock Town Single Barrel Reserve Rye (Barrel 22), 57.9%",91,60.0,750,57.9
1952,17,"High West Double Rye! (Batch #18A23), 46%",91,35.0,750,46.0
1953,17,"High West Bourye (Batch #18K01), 46%",91,80.0,750,46.0
1954,17,"Edgefield Distillery Hogshead, 46%",90,40.0,750,46.0
1955,17,"Low Gap 2 year old Rye, 44.1%",90,65.0,750,44.1
1956,17,"Bainbridge Battle Point Two Islands Islay Cask Finished Wheat, 43%",90,80.0,750,43.0
1957,17,"Murray Hill Club Blended Bourbon, 51.5%",90,92.0,750,51.5
1958,17,"Rock Town 5th Anniversary Arkansas Straight Bourbon, 50%",90,50.0,750,50.0
1959,17,"Charbay S Whiskey Lot 211A, 49.5%",90,135.0,750,49.5
1960,17,"Smooth Ambler Contradiction Bourbon, 50%",90,55.0,750,50.0
1961,17,"Oppidan Smoke + Sea Bourbon, 46%",90,40.0,750,46.0
1962,17,"Virginia Distillery Co. Cider Cask Finished Virginia-Highland (Batch #2), 46%",90,65.0,750,46.0
1963,17,"Dad’s Hat Pennsylvania Rye, 45%",90,39.0,750,45.0
1964,17,"Breckenridge Bourbon, 43%",90,40.0,750,43.0
1965,17,"J. Henry & Sons 5 year old Wisconsin Straight Bourbon Bellefontaine Reserve, 51.72%",89,80.0,750,51.72
1966,17,"Bainbridge Yama American Single Grain Barley Mizunara Japanese Oak Cask, 45%",89,495.0,750,45.0
1967,17,"Hudson Four Grain Bourbon, 46%",89,50.0,750,46.0
1968,17,"Balcones Texas Rye, 50%",89,40.0,750,50.0
1969,17,"Driftless Glen Single Barrel Straight Rye (Barrel 203), 48%",89,55.0,750,48.0
1970,17,"New Riff Bottled in Bond Bourbon, 50%",89,40.0,750,50.0
1971,17,"Triple Eight Nor'easter Blended Bourbon, 44.4%",89,60.0,750,44.4
1972,17,"FEW Rye, 46.5%",89,60.0,750,46.5
1973,17,"Abraham Bowman Port Finished Bourbon, 50%",89,70.0,750,50.0
1974,17,"Shays’ Rebellion American Whiskey, 43%",89,120.0,750,43.0
1975,17,"Tom’s Foolery Bonded, 50%",89,50.0,750,50.0
1976,17,"Manhattan Moonshine Prohibition-Style Whiskey, 47.5%",89,45.0,750,47.5
1977,17,"Vinn Rice Whiskey, 43%",89,50.0,750,43.0
1978,17,"Balcones True Blue 100, 50%",89,58.0,750,50.0
1979,17,"Distillery 291 Single Barrel Colorado Rye Finished with Aspen Staves (Barrel #231), 50.8%",89,75.0,750,50.8
1980,17,"Smooth Ambler Big Level Wheated Bourbon, 50%",89,55.0,750,50.0
1981,17,"Hillrock Double Cask Rye (Barrel No. 19), 45%",89,90.0,750,45.0
1982,17,"Rock Town Arkansas Rye Batch #1, 46%",88,40.0,750,46.0
1983,17,"Ransom Whiskey, 46.7%",88,59.0,750,46.7
1984,17,"Breaker Bourbon, 45%",88,50.0,750,45.0
1985,17,"Mischief Whiskey, 45%",88,33.0,750,45.0
1986,17,"O'Danagher's American (Batch 1), 45%",88,65.0,750,45.0
1987,17,"Ragtime Rye, 45.2%",88,44.0,750,45.2
1988,17,"Joseph Magnus Straight Bourbon, 50%",88,92.0,750,50.0
1989,17,"Virginia Distillery Company Brewers Batch (Batch #001), 46%",88,65.0,750,46.0
1990,17,"Woodinville Straight 100% Rye, 45%",88,42.0,750,45.0
1991,17,"Woodinville Straight Bourbon, 45%",88,40.0,750,45.0
1992,17,"FEW Bourbon, 46.5%",88,50.0,750,46.5
1993,17,"Corsair Triple Smoke, 40%",88,45.0,750,40.0
1994,17,"Ranger Creek .36 Single Barrel (barrel #503), 48%",88,79.0,750,48.0
1995,17,"McCarthy's Oregon Single Malt (Batch W13-01), 42.5%",88,55.0,750,42.5
1996,17,"Balcones Brimstone, 53%",88,60.0,750,53.0
1997,17,"Breuckelen Project No. 1 Bottled in Bond Wheated Bourbon, 50%",88,80.0,750,50.0
1998,17,"Whiskey Del Bac Dorado, 45%",88,56.0,750,45.0
1999,17,"Berkshire Bourbon Smoke and Peat, 43%",88,60.0,750,43.0
2000,17,"Stranahan’s “Yellow Label” Colorado Single Malt, 47%",88,55.0,750,47.0
2001,17,"Virginia Highland Malt Whisky, 46%",88,60.0,750,46.0
2002,17,"Grand Traverse Ole George Double Barrel 100% Straight Rye, 46.5%",87,64.0,750,46.5
2003,17,"John Jacôb Handmade Whiskey, 40%",87,33.0,750,40.0
2004,17,"Five & 20 Afterburner Bier Schnapps, 50.5%",87,25.0,750,50.5
2005,17,"Whiskey Del Bac Winter Release 2017, 50%",87,60.0,750,50.0
2006,17,"Breuckelen 77 Bonded Rye, 50%",87,60.0,750,50.0
2007,17,"Deerhammer American Single Malt, 46%",87,54.0,750,46.0
2008,17,"Hotel Tango Bravo Bourbon, 45%",87,60.0,750,45.0
2009,17,"Manatawny Still Works Keystone Whiskey, 45%",87,40.0,750,45.0
2010,17,"Vesey’s Straight Bourbon, 47%",87,48.0,750,47.0
2011,17,"Whiskey Acres Rye, 43.5%",87,45.0,750,43.5
2012,17,"Belle Meade, 45.2%",87,39.0,750,45.2
2013,17,"Wigle Deep Cut Rye (Batch #5), 56%",87,65.0,750,56.0
2014,17,"Yellow Rose Straight Rye, 45%",87,35.0,750,45.0
2015,17,"FEW Delilah’s 23rd Anniversary, 50%",87,50.0,750,50.0
2016,17,"Coppersea Green Malt Rye, 45%",87,60.0,750,45.0
2017,17,"Coppersea Raw Rye, 45%",87,50.0,750,45.0
2018,17,"Wood’s Alpine Rye (Batch #2), 49%",87,50.0,750,49.0
2019,17,"Balcones Texas Blue Corn Bourbon (Batch BCB17-1), 64.6%",87,80.0,750,64.6
2020,17,"Tincup 10 year old, 42%",87,55.0,750,42.0
2021,17,"Tom’s Foolery Ohio Straight Bourbon (barrel 19), 61.5%",87,60.0,750,61.5
2022,17,"High West Campfire Barrel Finish, 46%",87,60.0,750,46.0
2023,17,"Wild Buck American Rye, 50%",87,54.0,750,50.0
2024,17,"Corsair Wildfire American Malt, 50%",87,55.0,750,50.0
2025,17,"Dancing Goat Limousin Rye, 46%",87,45.0,750,46.0
2026,17,"FEW American, 46.5%",87,50.0,750,46.5
2027,17,"Tommyrotter Napa Valley Heritage Cask Bourbon, 47.5%",87,70.0,750,47.5
2028,17,"Dry Fly Cask Strength Wheat, 60%",87,35.0,750,60.0
2029,17,"2Bar Straight Bourbon, 50%",86,48.0,750,50.0
2030,17,"Charbay Whiskey Release III, 66.5%",86,425.0,750,66.5
